ShippingID,OrderID,CourierPartner,DispatchDate,DeliveryDate,DeliveryStatus
6521,6521,Blue Dart,2024-10-04,2024-10-11,Delivered
6522,6522,Ecom Express,2023-06-26,2023-06-28,Delivered
6523,6523,Ecom Express,2024-04-14,2024-04-17,Delivered
6524,6524,Blue Dart,2023-11-05,2023-11-11,Shipped
6525,6525,DTDC,2024-03-29,2024-04-04,Delivered
6526,6526,Blue Dart,2023-04-13,2023-04-18,Delivered
6527,6527,Blue Dart,2024-08-12,2024-08-14,Shipped
6528,6528,Blue Dart,2024-09-12,2024-09-18,Delivered
6529,6529,Ecom Express,2024-07-12,2024-07-18,Delivered
6530,6530,Delhivery,2025-04-20,2025-04-26,Shipped
6531,6531,Delhivery,2023-08-23,2023-08-29,Delivered
6532,6532,DTDC,2024-02-06,2024-02-08,Delivered
6533,6533,India Post,2023-03-09,2023-03-13,Cancelled
6534,6534,Ecom Express,2023-06-23,2023-06-29,Cancelled
6535,6535,Delhivery,2024-08-19,2024-08-24,Shipped
6536,6536,Ecom Express,2023-10-13,2023-10-16,Delivered
6537,6537,India Post,2023-03-16,2023-03-21,Delivered
6538,6538,India Post,2023-05-05,2023-05-11,Delivered
6539,6539,Blue Dart,2023-07-31,2023-08-04,Delivered
6540,6540,Delhivery,2023-01-07,2023-01-14,Cancelled
6541,6541,Ecom Express,2025-06-14,2025-06-21,Delivered
6542,6542,Delhivery,2024-12-02,2024-12-08,Delivered
6543,6543,DTDC,2025-04-07,2025-04-10,Cancelled
6544,6544,Ecom Express,2025-06-17,2025-06-21,Shipped
6545,6545,India Post,2024-10-25,2024-10-27,Delivered
6546,6546,Delhivery,2024-04-23,2024-04-27,Delivered
6547,6547,DTDC,2023-04-21,2023-04-27,Shipped
6548,6548,DTDC,2023-01-30,2023-02-02,Shipped
6549,6549,DTDC,2023-03-11,2023-03-15,Shipped
6550,6550,Blue Dart,2024-10-04,2024-10-11,Delivered
6551,6551,Ecom Express,2024-10-07,2024-10-09,Delivered
6552,6552,Delhivery,2024-06-27,2024-07-01,Delivered
6553,6553,Blue Dart,2023-07-02,2023-07-07,Delivered
6554,6554,Delhivery,2024-12-26,2024-12-30,Delivered
6555,6555,Ecom Express,2023-08-22,2023-08-24,Delivered
6556,6556,DTDC,2024-09-17,2024-09-20,Delivered
6557,6557,Delhivery,2024-07-30,2024-08-02,Delivered
6558,6558,Blue Dart,2025-05-11,2025-05-13,Delivered
6559,6559,India Post,2024-10-11,2024-10-13,Delivered
6560,6560,DTDC,2023-12-27,2023-12-30,Delivered
6561,6561,DTDC,2024-04-17,2024-04-24,Delivered
6562,6562,Ecom Express,2024-05-12,2024-05-14,Delivered
6563,6563,India Post,2023-02-05,2023-02-08,Delivered
6564,6564,DTDC,2024-08-01,2024-08-08,Delivered
6565,6565,Blue Dart,2025-06-06,2025-06-09,Shipped
6566,6566,Blue Dart,2024-08-07,2024-08-10,Delivered
6567,6567,DTDC,2023-08-31,2023-09-02,Delivered
6568,6568,Delhivery,2025-03-08,2025-03-12,Delivered
6569,6569,Ecom Express,2023-04-28,2023-05-05,Delivered
6570,6570,DTDC,2023-11-03,2023-11-08,Delivered
6571,6571,DTDC,2025-04-26,2025-04-30,Delivered
6572,6572,Blue Dart,2023-03-29,2023-04-02,Delivered
6573,6573,Blue Dart,2024-03-01,2024-03-04,Delivered
6574,6574,Ecom Express,2024-10-27,2024-11-02,Delivered
6575,6575,Delhivery,2024-01-18,2024-01-23,Delivered
6576,6576,Blue Dart,2023-03-13,2023-03-19,Delivered
6577,6577,Blue Dart,2024-03-24,2024-03-26,Shipped
6578,6578,Delhivery,2025-01-11,2025-01-15,Delivered
6579,6579,Ecom Express,2025-04-16,2025-04-18,Shipped
6580,6580,Ecom Express,2024-10-03,2024-10-05,Delivered
6581,6581,India Post,2025-02-24,2025-02-27,Delivered
6582,6582,Ecom Express,2023-08-15,2023-08-22,Delivered
6583,6583,Delhivery,2023-03-22,2023-03-26,Delivered
6584,6584,DTDC,2024-06-03,2024-06-05,Delivered
6585,6585,DTDC,2024-08-27,2024-09-03,Delivered
6586,6586,Delhivery,2024-04-22,2024-04-26,Delivered
6587,6587,Delhivery,2023-10-22,2023-10-29,Delivered
6588,6588,India Post,2025-01-28,2025-01-30,Delivered
6589,6589,India Post,2024-03-29,2024-04-05,Delivered
6590,6590,DTDC,2024-09-08,2024-09-13,Delivered
6591,6591,Blue Dart,2023-08-13,2023-08-16,Delivered
6592,6592,Ecom Express,2024-06-17,2024-06-22,Delivered
6593,6593,Ecom Express,2023-10-21,2023-10-23,Delivered
6594,6594,Ecom Express,2023-11-19,2023-11-26,Shipped
6595,6595,DTDC,2023-03-25,2023-03-31,Delivered
6596,6596,Blue Dart,2024-11-27,2024-11-30,Delivered
6597,6597,India Post,2023-11-02,2023-11-08,Delivered
6598,6598,Delhivery,2024-04-20,2024-04-23,Delivered
6599,6599,Ecom Express,2024-07-01,2024-07-04,Delivered
6600,6600,Delhivery,2024-01-14,2024-01-18,Delivered
6601,6601,India Post,2023-11-28,2023-11-30,Delivered
6602,6602,DTDC,2024-07-18,2024-07-22,Delivered
6603,6603,Ecom Express,2025-01-12,2025-01-16,Shipped
6604,6604,Ecom Express,2023-06-12,2023-06-18,Cancelled
6605,6605,Blue Dart,2024-06-28,2024-07-01,Delivered
6606,6606,India Post,2023-04-20,2023-04-26,Delivered
6607,6607,Ecom Express,2023-03-02,2023-03-05,Delivered
6608,6608,Ecom Express,2024-05-02,2024-05-09,Delivered
6609,6609,Delhivery,2023-02-28,2023-03-07,Cancelled
6610,6610,Blue Dart,2025-06-09,2025-06-12,Delivered
6611,6611,Ecom Express,2024-08-16,2024-08-21,Delivered
6612,6612,Ecom Express,2024-06-17,2024-06-22,Delivered
6613,6613,Delhivery,2023-01-05,2023-01-12,Delivered
6614,6614,India Post,2024-04-29,2024-05-06,Delivered
6615,6615,Blue Dart,2025-05-26,2025-05-28,Delivered
6616,6616,India Post,2023-10-09,2023-10-11,Delivered
6617,6617,Delhivery,2024-09-17,2024-09-24,Delivered
6618,6618,Blue Dart,2025-06-02,2025-06-07,Delivered
6619,6619,Ecom Express,2023-07-30,2023-08-01,Delivered
6620,6620,Delhivery,2024-06-14,2024-06-18,Delivered
6621,6621,Delhivery,2023-12-07,2023-12-13,Delivered
6622,6622,DTDC,2024-04-22,2024-04-24,Cancelled
6623,6623,India Post,2023-11-15,2023-11-17,Delivered
6624,6624,Delhivery,2025-01-30,2025-02-01,Delivered
6625,6625,Delhivery,2025-04-13,2025-04-17,Cancelled
6626,6626,DTDC,2023-02-13,2023-02-18,Delivered
6627,6627,Ecom Express,2023-09-14,2023-09-18,Delivered
6628,6628,India Post,2024-04-01,2024-04-05,Delivered
6629,6629,DTDC,2023-01-24,2023-01-26,Delivered
6630,6630,Delhivery,2023-06-18,2023-06-20,Delivered
6631,6631,India Post,2023-02-17,2023-02-21,Shipped
6632,6632,DTDC,2024-06-22,2024-06-27,Delivered
6633,6633,Ecom Express,2023-07-10,2023-07-17,Shipped
6634,6634,Ecom Express,2023-11-16,2023-11-18,Delivered
6635,6635,Ecom Express,2024-12-27,2024-12-31,Delivered
6636,6636,India Post,2025-01-14,2025-01-19,Delivered
6637,6637,Delhivery,2023-04-19,2023-04-24,Delivered
6638,6638,Delhivery,2023-02-27,2023-03-03,Delivered
6639,6639,DTDC,2023-08-19,2023-08-26,Delivered
6640,6640,India Post,2024-07-18,2024-07-23,Shipped
6641,6641,India Post,2025-06-20,2025-06-23,Delivered
6642,6642,Blue Dart,2024-01-02,2024-01-08,Cancelled
6643,6643,Blue Dart,2024-07-31,2024-08-02,Delivered
6644,6644,Blue Dart,2025-03-19,2025-03-25,Delivered
6645,6645,Delhivery,2023-11-10,2023-11-16,Delivered
6646,6646,Delhivery,2023-07-11,2023-07-15,Delivered
6647,6647,India Post,2024-01-18,2024-01-24,Delivered
6648,6648,India Post,2023-02-11,2023-02-15,Cancelled
6649,6649,DTDC,2024-06-15,2024-06-21,Delivered
6650,6650,Ecom Express,2023-12-11,2023-12-18,Delivered
6651,6651,Ecom Express,2023-07-28,2023-08-04,Delivered
6652,6652,Delhivery,2025-02-04,2025-02-11,Delivered
6653,6653,Delhivery,2024-12-11,2024-12-18,Delivered
6654,6654,India Post,2024-12-09,2024-12-14,Delivered
6655,6655,India Post,2025-02-11,2025-02-16,Delivered
6656,6656,Ecom Express,2024-01-29,2024-02-04,Delivered
6657,6657,Blue Dart,2024-01-26,2024-02-01,Delivered
6658,6658,India Post,2023-09-01,2023-09-06,Delivered
6659,6659,Ecom Express,2024-01-19,2024-01-26,Delivered
6660,6660,Ecom Express,2023-02-14,2023-02-20,Cancelled
6661,6661,Blue Dart,2024-01-28,2024-02-04,Delivered
6662,6662,DTDC,2024-02-11,2024-02-18,Delivered
6663,6663,Delhivery,2023-05-22,2023-05-28,Delivered
6664,6664,Delhivery,2024-11-05,2024-11-09,Delivered
6665,6665,Ecom Express,2025-01-03,2025-01-09,Delivered
6666,6666,Delhivery,2024-09-23,2024-09-25,Shipped
6667,6667,Ecom Express,2023-02-12,2023-02-15,Delivered
6668,6668,Ecom Express,2024-07-02,2024-07-05,Delivered
6669,6669,Delhivery,2023-05-17,2023-05-19,Delivered
6670,6670,DTDC,2024-02-16,2024-02-22,Cancelled
6671,6671,Delhivery,2024-08-17,2024-08-20,Shipped
6672,6672,Blue Dart,2023-06-10,2023-06-16,Delivered
6673,6673,India Post,2023-04-15,2023-04-19,Delivered
6674,6674,Blue Dart,2025-03-02,2025-03-07,Delivered
6675,6675,Blue Dart,2025-03-13,2025-03-18,Delivered
6676,6676,Ecom Express,2024-09-05,2024-09-08,Delivered
6677,6677,Delhivery,2024-12-09,2024-12-16,Delivered
6678,6678,DTDC,2023-06-04,2023-06-11,Delivered
6679,6679,India Post,2025-02-19,2025-02-26,Delivered
6680,6680,India Post,2024-02-16,2024-02-21,Delivered
6681,6681,Delhivery,2023-04-25,2023-04-29,Delivered
6682,6682,India Post,2023-01-15,2023-01-22,Delivered
6683,6683,Delhivery,2023-02-12,2023-02-19,Delivered
6684,6684,Ecom Express,2023-12-19,2023-12-26,Cancelled
6685,6685,Blue Dart,2023-10-24,2023-10-26,Delivered
6686,6686,Blue Dart,2024-03-21,2024-03-23,Delivered
6687,6687,Ecom Express,2025-01-17,2025-01-20,Delivered
6688,6688,Ecom Express,2023-01-15,2023-01-20,Shipped
6689,6689,Blue Dart,2023-03-27,2023-03-29,Delivered
6690,6690,DTDC,2024-08-02,2024-08-06,Delivered
6691,6691,India Post,2024-01-08,2024-01-12,Delivered
6692,6692,Blue Dart,2024-05-18,2024-05-20,Delivered
6693,6693,Delhivery,2025-04-17,2025-04-20,Shipped
6694,6694,Blue Dart,2024-01-02,2024-01-04,Delivered
6695,6695,Ecom Express,2023-02-27,2023-03-01,Shipped
6696,6696,India Post,2024-05-01,2024-05-06,Delivered
6697,6697,Delhivery,2023-03-10,2023-03-13,Delivered
6698,6698,Delhivery,2025-01-31,2025-02-03,Delivered
6699,6699,DTDC,2024-08-08,2024-08-13,Delivered
6700,6700,DTDC,2023-07-18,2023-07-22,Delivered
6701,6701,India Post,2023-03-02,2023-03-06,Delivered
6702,6702,Blue Dart,2025-03-27,2025-03-31,Delivered
6703,6703,Blue Dart,2024-11-18,2024-11-21,Delivered
6704,6704,Blue Dart,2024-01-09,2024-01-13,Delivered
6705,6705,Delhivery,2023-10-27,2023-11-02,Delivered
6706,6706,India Post,2024-08-17,2024-08-22,Shipped
6707,6707,Blue Dart,2023-12-16,2023-12-19,Delivered
6708,6708,Ecom Express,2024-12-02,2024-12-05,Cancelled
6709,6709,Delhivery,2024-11-13,2024-11-15,Shipped
6710,6710,Blue Dart,2023-10-07,2023-10-13,Delivered
6711,6711,India Post,2025-05-21,2025-05-25,Cancelled
6712,6712,Delhivery,2024-10-21,2024-10-27,Shipped
6713,6713,Blue Dart,2025-03-01,2025-03-05,Delivered
6714,6714,Delhivery,2023-05-14,2023-05-21,Delivered
6715,6715,Ecom Express,2023-04-25,2023-04-30,Delivered
6716,6716,Ecom Express,2023-11-18,2023-11-20,Delivered
6717,6717,India Post,2023-03-30,2023-04-02,Cancelled
6718,6718,Delhivery,2023-05-19,2023-05-24,Delivered
6719,6719,India Post,2025-01-22,2025-01-28,Delivered
6720,6720,Blue Dart,2025-06-04,2025-06-11,Shipped
6721,6721,Ecom Express,2023-06-19,2023-06-24,Delivered
6722,6722,Delhivery,2024-08-21,2024-08-25,Cancelled
6723,6723,DTDC,2024-03-19,2024-03-26,Delivered
6724,6724,Delhivery,2024-06-13,2024-06-20,Delivered
6725,6725,India Post,2024-02-17,2024-02-21,Delivered
6726,6726,India Post,2025-04-22,2025-04-28,Delivered
6727,6727,Delhivery,2024-12-17,2024-12-19,Delivered
6728,6728,Delhivery,2023-08-30,2023-09-06,Delivered
6729,6729,Delhivery,2025-02-26,2025-03-02,Delivered
6730,6730,Ecom Express,2024-06-23,2024-06-27,Delivered
6731,6731,Blue Dart,2024-02-07,2024-02-14,Delivered
6732,6732,Ecom Express,2024-02-25,2024-02-29,Delivered
6733,6733,Delhivery,2025-05-25,2025-06-01,Delivered
6734,6734,Ecom Express,2024-01-18,2024-01-23,Delivered
6735,6735,Ecom Express,2024-09-08,2024-09-14,Delivered
6736,6736,Delhivery,2023-06-28,2023-06-30,Delivered
6737,6737,DTDC,2024-05-27,2024-06-02,Delivered
6738,6738,Delhivery,2024-10-17,2024-10-22,Delivered
6739,6739,Delhivery,2024-11-28,2024-12-04,Delivered
6740,6740,Blue Dart,2023-01-21,2023-01-24,Cancelled
6741,6741,DTDC,2023-07-25,2023-07-27,Delivered
6742,6742,DTDC,2023-06-12,2023-06-16,Shipped
6743,6743,Delhivery,2024-09-19,2024-09-25,Delivered
6744,6744,India Post,2023-03-22,2023-03-29,Delivered
6745,6745,Ecom Express,2024-02-06,2024-02-12,Shipped
6746,6746,Blue Dart,2024-09-21,2024-09-23,Cancelled
6747,6747,India Post,2023-06-06,2023-06-10,Delivered
6748,6748,Delhivery,2023-08-24,2023-08-30,Delivered
6749,6749,India Post,2024-10-25,2024-10-31,Delivered
6750,6750,Blue Dart,2024-11-06,2024-11-09,Delivered
6751,6751,Blue Dart,2024-12-24,2024-12-31,Delivered
6752,6752,Blue Dart,2024-11-25,2024-11-27,Delivered
6753,6753,Delhivery,2023-09-02,2023-09-05,Delivered
6754,6754,Ecom Express,2024-05-03,2024-05-06,Shipped
6755,6755,Ecom Express,2023-02-09,2023-02-12,Delivered
6756,6756,Blue Dart,2024-02-18,2024-02-24,Delivered
6757,6757,Ecom Express,2024-05-04,2024-05-08,Delivered
6758,6758,DTDC,2025-03-21,2025-03-24,Delivered
6759,6759,DTDC,2024-12-17,2024-12-19,Delivered
6760,6760,DTDC,2024-04-25,2024-04-28,Delivered
6761,6761,Delhivery,2025-05-13,2025-05-16,Delivered
6762,6762,Ecom Express,2023-10-31,2023-11-07,Delivered
6763,6763,Ecom Express,2023-11-01,2023-11-08,Shipped
6764,6764,DTDC,2024-01-24,2024-01-31,Delivered
6765,6765,Delhivery,2025-05-06,2025-05-08,Shipped
6766,6766,India Post,2024-03-05,2024-03-10,Delivered
6767,6767,India Post,2025-06-01,2025-06-03,Shipped
6768,6768,Ecom Express,2024-08-01,2024-08-07,Delivered
6769,6769,Ecom Express,2023-01-27,2023-02-02,Delivered
6770,6770,Blue Dart,2023-12-19,2023-12-23,Delivered
6771,6771,Delhivery,2024-07-27,2024-07-30,Delivered
6772,6772,Delhivery,2023-10-06,2023-10-12,Cancelled
6773,6773,Blue Dart,2025-04-08,2025-04-12,Delivered
6774,6774,Delhivery,2025-02-13,2025-02-16,Delivered
6775,6775,Blue Dart,2025-03-09,2025-03-11,Delivered
6776,6776,Delhivery,2024-06-01,2024-06-03,Delivered
6777,6777,DTDC,2023-05-28,2023-06-02,Delivered
6778,6778,Blue Dart,2023-02-28,2023-03-02,Shipped
6779,6779,Blue Dart,2024-03-25,2024-03-29,Delivered
6780,6780,India Post,2024-11-29,2024-12-03,Delivered
6781,6781,DTDC,2024-12-26,2024-12-30,Cancelled
6782,6782,India Post,2023-06-17,2023-06-20,Shipped
6783,6783,India Post,2024-02-26,2024-03-02,Delivered
6784,6784,Delhivery,2024-05-27,2024-06-02,Delivered
6785,6785,Blue Dart,2025-02-18,2025-02-22,Delivered
6786,6786,Delhivery,2024-06-09,2024-06-12,Delivered
6787,6787,Blue Dart,2023-06-08,2023-06-10,Delivered
6788,6788,Delhivery,2023-10-29,2023-11-01,Delivered
6789,6789,Blue Dart,2024-01-12,2024-01-18,Delivered
6790,6790,DTDC,2024-04-25,2024-05-01,Delivered
6791,6791,Ecom Express,2024-07-06,2024-07-13,Delivered
6792,6792,Delhivery,2024-08-17,2024-08-24,Shipped
6793,6793,Ecom Express,2024-05-05,2024-05-07,Delivered
6794,6794,India Post,2024-03-02,2024-03-07,Delivered
6795,6795,India Post,2023-06-28,2023-07-03,Delivered
6796,6796,India Post,2025-06-20,2025-06-26,Delivered
6797,6797,Ecom Express,2023-01-04,2023-01-06,Delivered
6798,6798,DTDC,2023-09-26,2023-09-28,Delivered
6799,6799,DTDC,2024-03-26,2024-04-02,Delivered
6800,6800,Ecom Express,2023-08-25,2023-08-28,Delivered
6801,6801,India Post,2024-05-17,2024-05-24,Delivered
6802,6802,DTDC,2023-01-07,2023-01-11,Delivered
6803,6803,India Post,2023-06-14,2023-06-16,Cancelled
6804,6804,Blue Dart,2023-03-23,2023-03-30,Shipped
6805,6805,Ecom Express,2024-08-14,2024-08-21,Delivered
6806,6806,Delhivery,2025-05-05,2025-05-07,Delivered
6807,6807,DTDC,2023-06-10,2023-06-17,Delivered
6808,6808,Blue Dart,2024-03-02,2024-03-08,Delivered
6809,6809,DTDC,2024-12-03,2024-12-05,Delivered
6810,6810,India Post,2024-10-12,2024-10-18,Delivered
6811,6811,India Post,2023-06-17,2023-06-19,Delivered
6812,6812,Delhivery,2024-06-17,2024-06-23,Delivered
6813,6813,Delhivery,2024-07-03,2024-07-05,Delivered
6814,6814,Blue Dart,2025-02-15,2025-02-18,Delivered
6815,6815,Delhivery,2024-07-09,2024-07-14,Shipped
6816,6816,DTDC,2023-01-03,2023-01-07,Delivered
6817,6817,Blue Dart,2024-04-03,2024-04-06,Delivered
6818,6818,India Post,2024-11-23,2024-11-26,Delivered
6819,6819,Blue Dart,2024-05-10,2024-05-16,Delivered
6820,6820,India Post,2023-02-13,2023-02-16,Delivered
6821,6821,DTDC,2025-05-13,2025-05-20,Delivered
6822,6822,Blue Dart,2023-05-27,2023-05-30,Shipped
6823,6823,DTDC,2024-04-22,2024-04-27,Delivered
6824,6824,Delhivery,2023-07-15,2023-07-21,Delivered
6825,6825,Ecom Express,2024-02-06,2024-02-11,Delivered
6826,6826,Blue Dart,2024-12-05,2024-12-07,Cancelled
6827,6827,India Post,2024-06-04,2024-06-10,Shipped
6828,6828,India Post,2025-05-11,2025-05-14,Delivered
6829,6829,Delhivery,2024-04-28,2024-05-03,Delivered
6830,6830,Blue Dart,2024-01-27,2024-01-30,Delivered
6831,6831,Blue Dart,2024-02-02,2024-02-08,Delivered
6832,6832,India Post,2023-10-26,2023-10-31,Delivered
6833,6833,Blue Dart,2024-12-16,2024-12-22,Delivered
6834,6834,Delhivery,2023-08-04,2023-08-06,Shipped
6835,6835,Blue Dart,2024-07-21,2024-07-25,Shipped
6836,6836,India Post,2023-09-22,2023-09-24,Delivered
6837,6837,Blue Dart,2024-04-01,2024-04-07,Delivered
6838,6838,Delhivery,2024-06-24,2024-06-26,Shipped
6839,6839,Delhivery,2023-08-28,2023-09-02,Delivered
6840,6840,Blue Dart,2024-01-08,2024-01-11,Shipped
6841,6841,Delhivery,2024-11-30,2024-12-07,Delivered
6842,6842,Ecom Express,2025-03-25,2025-03-29,Delivered
6843,6843,Ecom Express,2023-06-12,2023-06-14,Delivered
6844,6844,Ecom Express,2024-01-06,2024-01-13,Delivered
6845,6845,DTDC,2024-04-13,2024-04-18,Delivered
6846,6846,India Post,2025-06-06,2025-06-12,Delivered
6847,6847,Delhivery,2024-05-22,2024-05-24,Delivered
6848,6848,Ecom Express,2023-01-23,2023-01-25,Delivered
6849,6849,Blue Dart,2024-10-14,2024-10-19,Delivered
6850,6850,India Post,2024-03-12,2024-03-19,Shipped
6851,6851,India Post,2024-12-04,2024-12-10,Delivered
6852,6852,India Post,2024-02-16,2024-02-21,Shipped
6853,6853,Blue Dart,2024-08-18,2024-08-23,Delivered
6854,6854,India Post,2024-03-22,2024-03-28,Delivered
6855,6855,DTDC,2024-07-23,2024-07-28,Delivered
6856,6856,Delhivery,2023-07-28,2023-07-30,Cancelled
6857,6857,DTDC,2023-11-04,2023-11-10,Cancelled
6858,6858,Blue Dart,2023-02-09,2023-02-15,Delivered
6859,6859,Ecom Express,2023-10-23,2023-10-25,Delivered
6860,6860,Ecom Express,2023-12-05,2023-12-07,Cancelled
6861,6861,Ecom Express,2023-03-06,2023-03-11,Delivered
6862,6862,DTDC,2023-04-15,2023-04-17,Delivered
6863,6863,Ecom Express,2023-10-03,2023-10-08,Shipped
6864,6864,Ecom Express,2024-05-23,2024-05-30,Delivered
6865,6865,Ecom Express,2024-08-19,2024-08-22,Delivered
6866,6866,DTDC,2023-03-29,2023-04-04,Delivered
6867,6867,India Post,2025-04-25,2025-04-27,Shipped
6868,6868,Delhivery,2023-07-21,2023-07-25,Delivered
6869,6869,DTDC,2023-05-21,2023-05-26,Delivered
6870,6870,India Post,2023-03-26,2023-04-02,Delivered
6871,6871,India Post,2023-10-31,2023-11-04,Delivered
6872,6872,India Post,2024-11-13,2024-11-15,Delivered
6873,6873,DTDC,2025-06-20,2025-06-23,Delivered
6874,6874,Ecom Express,2023-02-11,2023-02-17,Shipped
6875,6875,Delhivery,2024-10-18,2024-10-20,Delivered
6876,6876,Blue Dart,2023-05-11,2023-05-16,Cancelled
6877,6877,DTDC,2025-05-27,2025-06-03,Delivered
6878,6878,Ecom Express,2023-05-13,2023-05-19,Delivered
6879,6879,Blue Dart,2023-04-26,2023-04-28,Shipped
6880,6880,Ecom Express,2024-07-12,2024-07-15,Delivered
6881,6881,India Post,2024-04-09,2024-04-12,Delivered
6882,6882,DTDC,2025-04-24,2025-04-29,Shipped
6883,6883,Blue Dart,2024-05-13,2024-05-17,Delivered
6884,6884,India Post,2023-10-14,2023-10-18,Shipped
6885,6885,India Post,2025-02-15,2025-02-17,Delivered
6886,6886,Delhivery,2025-02-04,2025-02-11,Cancelled
6887,6887,Blue Dart,2024-09-17,2024-09-23,Delivered
6888,6888,India Post,2024-10-01,2024-10-06,Delivered
6889,6889,Blue Dart,2023-12-12,2023-12-19,Shipped
6890,6890,Ecom Express,2024-01-29,2024-02-02,Delivered
6891,6891,Ecom Express,2025-05-04,2025-05-06,Delivered
6892,6892,DTDC,2025-03-15,2025-03-19,Cancelled
6893,6893,India Post,2024-12-08,2024-12-13,Delivered
6894,6894,Delhivery,2024-05-31,2024-06-07,Delivered
6895,6895,DTDC,2023-09-20,2023-09-27,Delivered
6896,6896,DTDC,2025-01-22,2025-01-29,Delivered
6897,6897,Blue Dart,2024-04-12,2024-04-18,Delivered
6898,6898,Delhivery,2024-03-19,2024-03-21,Delivered
6899,6899,DTDC,2023-10-21,2023-10-27,Delivered
6900,6900,Ecom Express,2023-04-08,2023-04-13,Delivered
6901,6901,DTDC,2025-05-24,2025-05-31,Delivered
6902,6902,Delhivery,2023-12-17,2023-12-24,Shipped
6903,6903,DTDC,2023-09-17,2023-09-24,Delivered
6904,6904,DTDC,2024-07-17,2024-07-21,Delivered
6905,6905,DTDC,2023-05-26,2023-05-28,Delivered
6906,6906,India Post,2025-02-28,2025-03-07,Shipped
6907,6907,DTDC,2023-09-12,2023-09-15,Cancelled
6908,6908,DTDC,2024-12-10,2024-12-14,Delivered
6909,6909,Blue Dart,2024-11-10,2024-11-17,Delivered
6910,6910,DTDC,2024-05-01,2024-05-08,Shipped
6911,6911,Ecom Express,2023-08-25,2023-08-27,Delivered
6912,6912,Ecom Express,2023-09-09,2023-09-15,Delivered
6913,6913,Ecom Express,2024-05-03,2024-05-08,Delivered
6914,6914,Blue Dart,2025-01-05,2025-01-07,Delivered
6915,6915,Ecom Express,2024-11-20,2024-11-22,Delivered
6916,6916,Delhivery,2024-08-06,2024-08-12,Delivered
6917,6917,India Post,2024-03-18,2024-03-21,Shipped
6918,6918,Delhivery,2025-05-27,2025-05-31,Cancelled
6919,6919,India Post,2023-03-26,2023-03-31,Delivered
6920,6920,Delhivery,2023-10-24,2023-10-30,Delivered
6921,6921,Blue Dart,2023-05-08,2023-05-14,Delivered
6922,6922,Delhivery,2023-06-30,2023-07-02,Delivered
6923,6923,Blue Dart,2024-09-16,2024-09-20,Delivered
6924,6924,India Post,2023-02-10,2023-02-14,Delivered
6925,6925,DTDC,2023-08-04,2023-08-10,Delivered
6926,6926,DTDC,2025-03-25,2025-03-27,Delivered
6927,6927,India Post,2024-11-03,2024-11-06,Delivered
6928,6928,Delhivery,2023-08-12,2023-08-17,Delivered
6929,6929,Ecom Express,2023-01-13,2023-01-15,Delivered
6930,6930,Ecom Express,2023-12-10,2023-12-16,Delivered
6931,6931,DTDC,2024-02-12,2024-02-18,Delivered
6932,6932,Delhivery,2024-07-30,2024-08-05,Delivered
6933,6933,Ecom Express,2025-01-16,2025-01-22,Delivered
6934,6934,Delhivery,2024-08-24,2024-08-30,Delivered
6935,6935,DTDC,2025-01-01,2025-01-08,Delivered
6936,6936,Delhivery,2025-04-11,2025-04-13,Delivered
6937,6937,Ecom Express,2025-01-30,2025-02-04,Cancelled
6938,6938,DTDC,2025-02-01,2025-02-03,Delivered
6939,6939,DTDC,2025-02-27,2025-03-01,Delivered
6940,6940,India Post,2023-03-29,2023-04-05,Delivered
6941,6941,DTDC,2024-09-06,2024-09-12,Delivered
